x0000,y0000,x0001,y0001,x0002,y0002,x0003,y0003,x0004,y0004,x0005,y0005,x0006,y0006,x0007,y0007
3.601821361,-12.57235169,3.601821361,-12.58092884,3.601821361,-12.62749351,3.601821361,-12.67520289,3.601821361,-12.58932573,3.601821361,-12.59723433,3.601821361,-12.58896411,3.601821361,-12.56845651,
3.605123996,-12.56561387,3.605123996,-12.56483199,3.605123996,-12.66162323,3.605123996,-12.67768978,3.605123996,-12.5749373,3.605123996,-12.60808843,3.605123996,-12.56454881,3.605123996,-12.59936053,
3.608401706,-12.4969432,3.608401706,-12.60691167,3.608401706,-12.59944984,3.608401706,-12.70370604,3.608401706,-12.56693088,3.608401706,-12.66121818,3.608401706,-12.61614351,3.608401706,-12.62021606,
3.611654863,-12.49648044,3.611654863,-12.60197711,3.611654863,-12.58052018,3.611654863,-12.68518977,3.611654863,-12.53647903,3.611654863,-12.57502619,3.611654863,-12.64004445,3.611654863,-12.60584529,
3.614883834,-12.47610107,3.614883834,-12.58605282,3.614883834,-12.632524,3.614883834,-12.6281791,3.614883834,-12.58333741,3.614883834,-12.53347487,3.614883834,-12.70235008,3.614883834,-12.57237628,
3.618088973,-12.5052809,3.618088973,-12.59358497,3.618088973,-12.50035216,3.618088973,-12.69652284,3.618088973,-12.55856467,3.618088973,-12.57004971,3.618088973,-12.73164601,3.618088973,-12.58713953,
3.621270632,-12.55575546,3.621270632,-12.57749299,3.621270632,-12.49390797,3.621270632,-12.68546903,3.621270632,-12.53760172,3.621270632,-12.62312684,3.621270632,-12.65053452,3.621270632,-12.60828262,
3.624429151,-12.56243401,3.624429151,-12.58453198,3.624429151,-12.5720304,3.624429151,-12.63856469,3.624429151,-12.55708679,3.624429151,-12.56375814,3.624429151,-12.6765715,3.624429151,-12.69935142,
3.627564865,-12.61592647,3.627564865,-12.6511303,3.627564865,-12.58397525,3.627564865,-12.66015203,3.627564865,-12.53461477,3.627564865,-12.53084311,3.627564865,-12.69202988,3.627564865,-12.71568506,
3.630678101,-12.67487861,3.630678101,-12.64832288,3.630678101,-12.60087671,3.630678101,-12.69408413,3.630678101,-12.48836719,3.630678101,-12.60740535,3.630678101,-12.66584798,3.630678101,-12.63245023,
3.633769178,-12.59927628,3.633769178,-12.6070802,3.633769178,-12.57717451,3.633769178,-12.70217839,3.633769178,-12.49695258,3.633769178,-12.63489302,3.633769178,-12.64062375,3.633769178,-12.57660229,
3.636838409,-12.53358854,3.636838409,-12.54004633,3.636838409,-12.58122607,3.636838409,-12.65065762,3.636838409,-12.60625999,3.636838409,-12.58751275,3.636838409,-12.61539231,3.636838409,-12.59374205,
3.639886103,-12.50765634,3.639886103,-12.53934606,3.639886103,-12.620299,3.639886103,-12.68468288,3.639886103,-12.59193851,3.639886103,-12.60157012,3.639886103,-12.6719297,3.639886103,-12.61909728,
3.642912557,-12.41650868,3.642912557,-12.5911257,3.642912557,-12.60529425,3.642912557,-12.70846043,3.642912557,-12.61477105,3.642912557,-12.61150472,3.642912557,-12.56400376,3.642912557,-12.72861236,
3.645918067,-12.47076618,3.645918067,-12.59667073,3.645918067,-12.62479934,3.645918067,-12.71933584,3.645918067,-12.56036829,3.645918067,-12.5928996,3.645918067,-12.5332699,3.645918067,-12.68767202,
3.648902921,-12.57668592,3.648902921,-12.59641126,3.648902921,-12.65001879,3.648902921,-12.69000157,3.648902921,-12.6443616,3.648902921,-12.61111315,3.648902921,-12.61497551,3.648902921,-12.6871157,
3.6518674,-12.56629168,3.6518674,-12.64298039,3.6518674,-12.55583425,3.6518674,-12.65981322,3.6518674,-12.6224955,3.6518674,-12.62332239,3.6518674,-12.70630949,3.6518674,-12.62091576,
3.65481178,-12.6193001,3.65481178,-12.65437992,3.65481178,-12.54156438,3.65481178,-12.69455172,3.65481178,-12.61183973,3.65481178,-12.62158808,3.65481178,-12.71675457,3.65481178,-12.62613265,
3.657736333,-12.60145995,3.657736333,-12.57421899,3.657736333,-12.58633321,3.657736333,-12.65922313,3.657736333,-12.58209604,3.657736333,-12.62585134,3.657736333,-12.69006518,3.657736333,-12.6301162,
3.660641324,-12.54873027,3.660641324,-12.6203104,3.660641324,-12.64167563,3.660641324,-12.65735544,3.660641324,-12.54437216,3.660641324,-12.58734079,3.660641324,-12.59571439,3.660641324,-12.60326988,
3.663527012,-12.55695889,3.663527012,-12.66143877,3.663527012,-12.62467898,3.663527012,-12.66068697,3.663527012,-12.59232895,3.663527012,-12.61117334,3.663527012,-12.57079669,3.663527012,-12.59396534,
3.666393653,-12.51543668,3.666393653,-12.65541232,3.666393653,-12.60505697,3.666393653,-12.69253346,3.666393653,-12.5774872,3.666393653,-12.65349867,3.666393653,-12.66988936,3.666393653,-12.6203864,
3.669241496,-12.49043609,3.669241496,-12.72264011,3.669241496,-12.60969965,3.669241496,-12.71169551,3.669241496,-12.55757174,3.669241496,-12.59426008,3.669241496,-12.6766442,3.669241496,-12.64158226,
3.672070786,-12.52440375,3.672070786,-12.67633285,3.672070786,-12.61711202,3.672070786,-12.71898486,3.672070786,-12.55633631,3.672070786,-12.58061627,3.672070786,-12.64018521,3.672070786,-12.67874299,
3.674881763,-12.4999025,3.674881763,-12.60811622,3.674881763,-12.63107011,3.674881763,-12.69330871,3.674881763,-12.5443616,3.674881763,-12.55064262,3.674881763,-12.60023683,3.674881763,-12.61531253,
3.677674663,-12.50787539,3.677674663,-12.61170083,3.677674663,-12.60444678,3.677674663,-12.62293443,3.677674663,-12.54247381,3.677674663,-12.58537399,3.677674663,-12.59113148,3.677674663,-12.68170716,
3.680449717,-12.48831856,3.680449717,-12.66515047,3.680449717,-12.60043044,3.680449717,-12.64310997,3.680449717,-12.55089162,3.680449717,-12.60011425,3.680449717,-12.54918118,3.680449717,-12.67422762,
3.683207152,-12.58329942,3.683207152,-12.71499142,3.683207152,-12.68829946,3.683207152,-12.71564041,3.683207152,-12.61510429,3.683207152,-12.62166038,3.683207152,-12.59774474,3.683207152,-12.63777541,
3.685947189,-12.57405404,3.685947189,-12.67881903,3.685947189,-12.68821999,3.685947189,-12.72985896,3.685947189,-12.57883639,3.685947189,-12.60204051,3.685947189,-12.64201789,3.685947189,-12.59881076,
3.688670048,-12.53967826,3.688670048,-12.62249805,3.688670048,-12.61545524,3.688670048,-12.69602388,3.688670048,-12.54492874,3.688670048,-12.61173222,3.688670048,-12.66681064,3.688670048,-12.61104736,
3.691375941,-12.56695155,3.691375941,-12.60365832,3.691375941,-12.65142479,3.691375941,-12.63630766,3.691375941,-12.5933883,3.691375941,-12.62600788,3.691375941,-12.6904827,3.691375941,-12.66144425,
3.69406508,-12.57778388,3.69406508,-12.66205341,3.69406508,-12.63027494,3.69406508,-12.62490316,3.69406508,-12.61645519,3.69406508,-12.60915951,3.69406508,-12.71489237,3.69406508,-12.61240229,
3.696737669,-12.56174341,3.696737669,-12.65026395,3.696737669,-12.70031748,3.696737669,-12.66700968,3.696737669,-12.60186594,3.696737669,-12.58958178,3.696737669,-12.70896288,3.696737669,-12.64330122,
3.699393913,-12.60628742,3.699393913,-12.61434884,3.699393913,-12.61595273,3.699393913,-12.6754914,3.699393913,-12.59737962,3.699393913,-12.70112805,3.699393913,-12.68877826,3.699393913,-12.5987657,
3.702034009,-12.64030029,3.702034009,-12.59351033,3.702034009,-12.62925638,3.702034009,-12.70795437,3.702034009,-12.58572733,3.702034009,-12.66061654,3.702034009,-12.64918523,3.702034009,-12.59698625,
3.704658153,-12.68390739,3.704658153,-12.66088248,3.704658153,-12.61997384,3.704658153,-12.69723409,3.704658153,-12.63287143,3.704658153,-12.6629412,3.704658153,-12.62205329,3.704658153,-12.63815315,
3.707266536,-12.68348216,3.707266536,-12.63992725,3.707266536,-12.57372897,3.707266536,-12.75970205,3.707266536,-12.57667771,3.707266536,-12.65383424,3.707266536,-12.61265364,3.707266536,-12.64842689,
3.709859347,-12.60032816,3.709859347,-12.61405374,3.709859347,-12.51947234,3.709859347,-12.69743482,3.709859347,-12.53204649,3.709859347,-12.62545832,3.709859347,-12.66073243,3.709859347,-12.68494732,
3.71243677,-12.56982058,3.71243677,-12.62493091,3.71243677,-12.5810215,3.71243677,-12.66668342,3.71243677,-12.4691011,3.71243677,-12.62292439,3.71243677,-12.71918829,3.71243677,-12.61934782,
3.714998986,-12.56965793,3.714998986,-12.5900862,3.714998986,-12.59914901,3.714998986,-12.72732405,3.714998986,-12.59115428,3.714998986,-12.65081539,3.714998986,-12.65469573,3.714998986,-12.61234929,
3.717546175,-12.52453965,3.717546175,-12.61855383,3.717546175,-12.60098779,3.717546175,-12.7085486,3.717546175,-12.55943561,3.717546175,-12.63057806,3.717546175,-12.6053265,3.717546175,-12.63488591,
3.720078512,-12.56889124,3.720078512,-12.65268638,3.720078512,-12.56814036,3.720078512,-12.75631655,3.720078512,-12.56892242,3.720078512,-12.63580489,3.720078512,-12.62072006,3.720078512,-12.58293149,
3.722596168,-12.57942547,3.722596168,-12.62501338,3.722596168,-12.57661754,3.722596168,-12.75663005,3.722596168,-12.62313575,3.722596168,-12.58007677,3.722596168,-12.68982614,3.722596168,-12.61742967,
3.725099313,-12.56188323,3.725099313,-12.61278086,3.725099313,-12.6133476,3.725099313,-12.73972157,3.725099313,-12.65401102,3.725099313,-12.61658078,3.725099313,-12.65109058,3.725099313,-12.70742409,
3.727588114,-12.53991246,3.727588114,-12.60398733,3.727588114,-12.60069008,3.727588114,-12.73822003,3.727588114,-12.56865592,3.727588114,-12.64071284,3.727588114,-12.64974633,3.727588114,-12.7318763,
3.730062733,-12.57969796,3.730062733,-12.59347499,3.730062733,-12.60399444,3.730062733,-12.65041954,3.730062733,-12.62761881,3.730062733,-12.58824683,3.730062733,-12.63822277,3.730062733,-12.67683634,
3.732523331,-12.4388612,3.732523331,-12.64716511,3.732523331,-12.57092318,3.732523331,-12.61962627,3.732523331,-12.60038177,3.732523331,-12.58130929,3.732523331,-12.62601816,3.732523331,-12.68769441,
3.734970067,-12.12847079,3.734970067,-12.64842388,3.734970067,-12.62357543,3.734970067,-12.62041317,3.734970067,-12.70419625,3.734970067,-12.6377968,3.734970067,-12.63382108,3.734970067,-12.70327922,
3.737403096,-12.20353441,3.737403096,-12.61359703,3.737403096,-12.626251,3.737403096,-12.6405669,3.737403096,-12.6228533,3.737403096,-12.65564434,3.737403096,-12.63220444,3.737403096,-12.67360717,
3.73982257,-12.42219987,3.73982257,-12.6041178,3.73982257,-12.62519796,3.73982257,-12.75952364,3.73982257,-12.56094157,3.73982257,-12.67135773,3.73982257,-12.66226426,3.73982257,-12.67135416,
3.74222864,-12.52318215,3.74222864,-12.6124366,3.74222864,-12.67314787,3.74222864,-12.63256078,3.74222864,-12.59108733,3.74222864,-12.61073524,3.74222864,-12.67461522,3.74222864,-12.71174821,
3.744621453,-12.51153589,3.744621453,-12.5835355,3.744621453,-12.61038735,3.744621453,-12.56355322,3.744621453,-12.51275958,3.744621453,-12.59266315,3.744621453,-12.62914898,3.744621453,-12.74626432,
3.747001155,-12.46055373,3.747001155,-12.61660893,3.747001155,-12.56274345,3.747001155,-12.64037627,3.747001155,-12.54963883,3.747001155,-12.71178585,3.747001155,-12.67408191,3.747001155,-12.67178444,
3.749367888,-12.44062011,3.749367888,-12.64188637,3.749367888,-12.62183214,3.749367888,-12.70056985,3.749367888,-12.63729716,3.749367888,-12.76012564,3.749367888,-12.70473238,3.749367888,-12.63159159,
3.751721793,-12.53503376,3.751721793,-12.62970153,3.751721793,-12.60204585,3.751721793,-12.63060118,3.751721793,-12.55933397,3.751721793,-12.68086521,3.751721793,-12.64866978,3.751721793,-12.61786571,
3.754063009,-12.52562192,3.754063009,-12.56461108,3.754063009,-12.57515888,3.754063009,-12.66148053,3.754063009,-12.51863823,3.754063009,-12.67777904,3.754063009,-12.66969686,3.754063009,-12.66410407,
3.756391672,-12.52266271,3.756391672,-12.61008279,3.756391672,-12.65180708,3.756391672,-12.66326049,3.756391672,-12.64348813,3.756391672,-12.6827003,3.756391672,-12.60354288,3.756391672,-12.711322,
3.758707914,-12.54810952,3.758707914,-12.71323372,3.758707914,-12.6925559,3.758707914,-12.67456115,3.758707914,-12.59706403,3.758707914,-12.5922993,3.758707914,-12.62407888,3.758707914,-12.64933069,
3.761011869,-12.56407679,3.761011869,-12.6339248,3.761011869,-12.66205742,3.761011869,-12.63866498,3.761011869,-12.55965277,3.761011869,-12.56783044,3.761011869,-12.64975624,3.761011869,-12.56917063,
3.763303666,-12.49749538,3.763303666,-12.63322104,3.763303666,-12.63362281,3.763303666,-12.62555312,3.763303666,-12.54511629,3.763303666,-12.64236796,3.763303666,-12.62765041,3.763303666,-12.51361712,
3.765583432,-12.53840318,3.765583432,-12.65634716,3.765583432,-12.63497201,3.765583432,-12.60087837,3.765583432,-12.51382256,3.765583432,-12.61205132,3.765583432,-12.62306634,3.765583432,-12.54988992,
3.767851294,-12.53286874,3.767851294,-12.68881368,3.767851294,-12.51020287,3.767851294,-12.70080756,3.767851294,-12.51139921,3.767851294,-12.63004446,3.767851294,-12.75367427,3.767851294,-12.59369932,
3.770107374,-12.55285364,3.770107374,-12.65660394,3.770107374,-12.59163148,3.770107374,-12.68989063,3.770107374,-12.58540565,3.770107374,-12.6329558,3.770107374,-12.73458717,3.770107374,-12.60062787,
3.772351795,-12.5098933,3.772351795,-12.59406812,3.772351795,-12.62547785,3.772351795,-12.62683607,3.772351795,-12.64993826,3.772351795,-12.68160131,3.772351795,-12.60697568,3.772351795,-12.63873171,
3.774584676,-12.57838882,3.774584676,-12.62506109,3.774584676,-12.5295616,3.774584676,-12.66273406,3.774584676,-12.5701927,3.774584676,-12.68622447,3.774584676,-12.50040043,3.774584676,-12.66683892,
3.776806136,-12.6158402,3.776806136,-12.68290785,3.776806136,-12.54540733,3.776806136,-12.69045514,3.776806136,-12.60161337,3.776806136,-12.64621019,3.776806136,-12.54182311,3.776806136,-12.65657931,
3.779016291,-12.56936972,3.779016291,-12.66797933,3.779016291,-12.64915883,3.779016291,-12.67160896,3.779016291,-12.58126843,3.779016291,-12.65870247,3.779016291,-12.66773708,3.779016291,-12.63773516,
3.781215255,-12.54873854,3.781215255,-12.6216087,3.781215255,-12.6449001,3.781215255,-12.67263748,3.781215255,-12.58791117,3.781215255,-12.66363429,3.781215255,-12.67570642,3.781215255,-12.59184364,
3.783403141,-12.5550134,3.783403141,-12.66381156,3.783403141,-12.67982218,3.783403141,-12.64370673,3.783403141,-12.59202407,3.783403141,-12.61204479,3.783403141,-12.595965,3.783403141,-12.66759741,
3.785580061,-12.52917709,3.785580061,-12.62373708,3.785580061,-12.64837262,3.785580061,-12.66716071,3.785580061,-12.58045641,3.785580061,-12.59442771,3.785580061,-12.60074751,3.785580061,-12.62426227,
3.787746122,-12.57798931,3.787746122,-12.72626916,3.787746122,-12.64420745,3.787746122,-12.69286093,3.787746122,-12.57504282,3.787746122,-12.62627076,3.787746122,-12.71520508,3.787746122,-12.60638675,
3.789901434,-12.62794357,3.789901434,-12.61665031,3.789901434,-12.62413885,3.789901434,-12.68858261,3.789901434,-12.60090903,3.789901434,-12.59563131,3.789901434,-12.71016107,3.789901434,-12.62812255,
3.792046103,-12.63040773,3.792046103,-12.6382003,3.792046103,-12.61835047,3.792046103,-12.6892738,3.792046103,-12.66396398,3.792046103,-12.52983308,3.792046103,-12.71904511,3.792046103,-12.72081835,
3.794180232,-12.58962909,3.794180232,-12.63401592,3.794180232,-12.62951526,3.794180232,-12.60989498,3.794180232,-12.60392403,3.794180232,-12.57506002,3.794180232,-12.56182087,3.794180232,-12.71267077,
3.796303926,-12.53900843,3.796303926,-12.5820025,3.796303926,-12.60190931,3.796303926,-12.59719704,3.796303926,-12.55171128,3.796303926,-12.60400921,3.796303926,-12.59612879,3.796303926,-12.60982734,
3.798417285,-12.53787172,3.798417285,-12.65936093,3.798417285,-12.52672545,3.798417285,-12.65590848,3.798417285,-12.64469776,3.798417285,-12.6250742,3.798417285,-12.67840939,3.798417285,-12.64904721,
3.80052041,-12.58390392,3.80052041,-12.65029917,3.80052041,-12.51468422,3.80052041,-12.67333593,3.80052041,-12.70598676,3.80052041,-12.61722396,3.80052041,-12.60355756,3.80052041,-12.65116993,
3.8026134,-12.58976206,3.8026134,-12.56436213,3.8026134,-12.54120078,3.8026134,-12.64156488,3.8026134,-12.52921824,3.8026134,-12.53854621,3.8026134,-12.63809539,3.8026134,-12.7015862,
3.804696351,-12.6504235,3.804696351,-12.58796548,3.804696351,-12.60399951,3.804696351,-12.59082297,3.804696351,-12.55475225,3.804696351,-12.57137347,3.804696351,-12.61334143,3.804696351,-12.62979298,
3.80676936,-12.60583718,3.80676936,-12.60327655,3.80676936,-12.649639,3.80676936,-12.60090765,3.80676936,-12.53232837,3.80676936,-12.69121078,3.80676936,-12.63814236,3.80676936,-12.55574954,
3.80883252,-12.56379744,3.80883252,-12.63057862,3.80883252,-12.65178266,3.80883252,-12.63064962,3.80883252,-12.5245713,3.80883252,-12.58032192,3.80883252,-12.74786328,3.80883252,-12.56994643,
3.810885926,-12.59842161,3.810885926,-12.61075499,3.810885926,-12.59494428,3.810885926,-12.6242034,3.810885926,-12.59369313,3.810885926,-12.58350666,3.810885926,-12.64322817,3.810885926,-12.5762179,
3.812929668,-12.59793951,3.812929668,-12.60497119,3.812929668,-12.56710881,3.812929668,-12.5762148,3.812929668,-12.60172176,3.812929668,-12.61350142,3.812929668,-12.66506315,3.812929668,-12.5373959,
3.814963838,-12.58539994,3.814963838,-12.59167895,3.814963838,-12.58345258,3.814963838,-12.64593531,3.814963838,-12.67313034,3.814963838,-12.66623207,3.814963838,-12.70713338,3.814963838,-12.59350747,
3.816988525,-12.59428667,3.816988525,-12.64221137,3.816988525,-12.57714735,3.816988525,-12.72901601,3.816988525,-12.59141491,3.816988525,-12.62454469,3.816988525,-12.62518335,3.816988525,-12.64493492,
3.819003816,-12.63267428,3.819003816,-12.66942907,3.819003816,-12.68478891,3.819003816,-12.69979659,3.819003816,-12.5451015,3.819003816,-12.6293347,3.819003816,-12.66921047,3.819003816,-12.59806937,
3.821009799,-12.56930196,3.821009799,-12.63363624,3.821009799,-12.67554402,3.821009799,-12.66244688,3.821009799,-12.58095658,3.821009799,-12.64606423,3.821009799,-12.56269473,3.821009799,-12.66582986,
3.823006559,-12.51930671,3.823006559,-12.61820576,3.823006559,-12.61788101,3.823006559,-12.67132819,3.823006559,-12.61233797,3.823006559,-12.59309716,3.823006559,-12.66247477,3.823006559,-12.68442753,
3.82499418,-12.55377935,3.82499418,-12.60877055,3.82499418,-12.53090729,3.82499418,-12.71952363,3.82499418,-12.58294715,3.82499418,-12.58330552,3.82499418,-12.71314039,3.82499418,-12.61528587,
3.826972746,-12.55010067,3.826972746,-12.62926494,3.826972746,-12.50442386,3.826972746,-12.62176092,3.826972746,-12.55647524,3.826972746,-12.63685001,3.826972746,-12.69088046,3.826972746,-12.5695209,
3.828942339,-12.52286596,3.828942339,-12.68507263,3.828942339,-12.50973361,3.828942339,-12.6247565,3.828942339,-12.54693854,3.828942339,-12.6157756,3.828942339,-12.61298867,3.828942339,-12.60217577,
3.830903039,-12.57307767,3.830903039,-12.67178157,3.830903039,-12.58164953,3.830903039,-12.67499788,3.830903039,-12.54348162,3.830903039,-12.49684103,3.830903039,-12.5637362,3.830903039,-12.60456661,
3.832854928,-12.51576231,3.832854928,-12.65819503,3.832854928,-12.60700489,3.832854928,-12.59763685,3.832854928,-12.58135286,3.832854928,-12.51153482,3.832854928,-12.60416283,3.832854928,-12.64459301,
3.834798083,-12.49921531,3.834798083,-12.61626979,3.834798083,-12.60056197,3.834798083,-12.55725489,3.834798083,-12.61966332,3.834798083,-12.5571285,3.834798083,-12.5940315,3.834798083,-12.63402488,
3.836732583,-12.54049432,3.836732583,-12.62062908,3.836732583,-12.68420471,3.836732583,-12.67616969,3.836732583,-12.66494431,3.836732583,-12.59666131,3.836732583,-12.65768364,3.836732583,-12.64296218,
